0.2457	63.97
0.6361	75.11
1.6557	87.49
0.233	101.1
0.0583	101.1
0.5123	93.68
0.0464	86.25
0.0416	81.3
0.0389	77.59
0.0286	73.88
0.009	71.4
0.01	68.93
0	66.45
0	65.21
0	62.74
0	61.5
0	60.59
0.0929	59.67
0.0456	57.85
0	56.93
0	55.11
0	54.19
0	53.28
0	51.45
0	50.54
0	48.71
0	47.8
0	46.89
0	45.97
0	45.06
0	44.15
0	43.23
0	42.32
0	42.32
0	41.41
0	40.49
0	39.58
0	38.67
0	38.67
0.0008	37.75
0.0431	37.75
0.1155	37.75
0.3879	36.84
0.4502	36.84
0.5624	36.84
3.1643	36.84
0.5159	36.84
0.8472	38.67
0.9881	39.58
0.9285	39.58
0.5079	40.49
0.444	40.49
0.5669	40.49
0.3181	42.32
0.0593	45.06
0.0222	47.8
0.0383	48.71
0.1878	47.8
0.0884	47.8
0.0297	47.8
0.0315	47.8
0.0339	46.89
0.0167	45.97
0.0499	45.97
0.0233	44.15
0	43.23
0	42.32
0	41.41
0	40.49
0.0197	40.49
0.0221	39.58
0.0139	39.58
0	38.67
0	37.75
0	36.84
0	35.93
0	35.93
0	35.01
0.0397	35.01
0	35.01
0	34.1
0.0072	33.44
0	32.79
0	32.79
0	32.79
0	32.14
0	32.14
0	31.48
0	31.48
0	30.82
0	30.17
0.0304	30.17
0.002	30.17
0.0035	30.17
0.0046	29.51
0	29.51
0	28.86
0	28.86
0	28.2
0	28.2
0	27.55
0	27.55
0	26.9
0	26.9
0	26.9
0	26.24
0	26.24
0	26.24
0	25.59
0	25.59
0	24.93
0	24.93
0	24.93
0	24.93
0	24.93
0	24.27
0	24.27
0	24.27
0	24.27
0	24.27
0	24.27
0	24.27
0	24.27
0	23.62
0	23.62
0	22.97
0	22.97
0	22.31
0	22.31
0	22.31
0	21.66
0	21.66
0	21.66
0	21.66
0	21.66
0	21
0	21
0	21
0	21
0	20.52
0	20.52
0	20.52
0	20.52
0	20.52
0	20.52
0	20.03
0	20.03
0	20.03
0	20.03
0	19.55
0	19.55
0	19.55
0	19.06
0	18.58
0	18.58
0	18.58
0	18.09
0	18.09
0	18.09
0	18.09
0	17.61
0	17.61
0	17.61
0.0554	17.61
0.0677	17.61
0.1498	17.12
0.3315	17.12
0.3829	17.61
0.3738	17.61
0.3642	17.61
0.2941	17.61
0.4526	17.61
0.58	17.61
0.6166	18.09
0.5733	18.09
0.8007	18.58
1.5692	19.06
1.439	19.55
1.5193	20.52
1.5298	21.66
1.3605	24.27
1.0415	26.24
1.3827	30.17
1.964	39.58
1.4354	55.11
1.0669	65.21
0.9583	70.16
0.6597	78.82
0.171	85.01
0.1222	83.78
0.0932	88.73
0.0839	102.34
0.2544	99.86
0.1247	88.73
0.1144	76.35
0.0823	67.69
0.0785	61.5
0.3038	57.85
0.2791	54.19
0.4853	52.37
0.2632	49.63
0.0829	48.71
0.0435	47.8
0.0447	46.89
0.0265	46.89
0.0287	46.89
0.0313	47.8
0.0342	46.89
0.0374	46.89
0.0307	45.97
0.024	44.15
0.0271	43.23
0.0299	41.41
0.0273	39.58
0.0251	37.75
0.0234	36.84
0.0222	35.01
0.0116	35.01
0.0019	34.1
0.0047	33.44
0.0098	32.14
0.0039	32.14
0	31.48
0	30.17
0.0098	29.51
0.0294	28.86
0.0298	28.2
0.0007	28.2
0.0019	27.55
0	26.9
0	26.24
0	25.59
0	25.59
0	24.93
0	24.93
0	24.93
0.0085	24.27
0.0097	24.27
0	24.27
0	24.27
0	24.27
0.0156	24.27
0.0763	24.93
0.0993	24.93
0.0916	24.27
0.0919	24.27
0.2722	24.27
0.3844	24.93
1.3201	26.24
2.7994	28.86
4.63	32.79
6.4811	41.41
1.0427	59.67
0.6847	137.28
0.4572	175.24
0.4399	166.48
0.4328	141.66
1.0459	122.68
1.5989	109.76
1.5319	106.05
2.1546	111
1.907	122.68
1.7791	134.36
2.3307	144.58
1.3618	150.42
0.6124	162.1
0.7022	179.62
0.6304	184
0.3173	178.16
0.2433	165.02
0.0894	147.5
0.4663	132.9
0.1445	122.68
0.0643	113.92
0.0449	107.29
0.026	101.1
0	97.39
0	92.44
0	88.73
0	83.78
0	78.82
0	75.11
0	71.4
0	68.93
0	65.21
0	62.74
0	60.59
0	59.67
0	57.85
0	56.93
0	56.02
0.006	55.11
0.0066	53.28
0.0275	52.37
0.1382	51.45
0.1209	50.54
0.1668	50.54
0.1462	49.63
0.1168	48.71
0.128	47.8
0.3198	47.8
0.6621	46.89
0.6848	46.89
0.6778	46.89
0.541	46.89
0.9044	47.8
1.1878	47.8
1.311	51.45
5.634	61.5
8.6867	88.73
3.879	156.26
2.1892	251.69
0.618	328.01
0.5874	373.74
1.1279	390.86
1.0986	378
1.7123	348.55
1.7944	321.93
1.2565	292.66
2.7902	287.31
1.8167	305.9
1.1962	321.93
1.0265	325.98
0.5172	305.9
0.4982	276.62
0.4296	249.91
0.1611	226.75
0.0929	207.16
0.0748	187.56
0.0567	172.32
0.0586	160.64
0.0205	148.96
0.0023	140.2
0	131.44
0	124.14
0	116.84
0	112.46
0	107.29
0	103.58
0	99.86
0	96.15
0	92.44
0	89.96
0	86.25
0	83.78
0	80.06
0	77.59
0	75.11
0	72.64
0	70.16
0	68.93
0	66.45
0	65.21
0	63.97
0	62.74
0.0197	61.5
0.0112	59.67
0	58.76
0	57.85
0	56.93
0	56.02
0.0253	56.02
0.0649	55.11
0.0126	54.19
0	53.28
0	52.37
0	51.45
0.0037	51.45
0.0114	50.54
0.051	49.63
0.4312	49.63
0.5718	48.71
0.2525	48.71
0.0734	48.71
0.0745	48.71
0.0658	48.71
0.0571	48.71
0.2085	49.63
0.6999	49.63
1.6012	50.54
1.5524	51.45
0.6936	51.45
0.0645	61.5
0	129.98
0.0457	135.82
0	132.9
0	116.84
0	102.34
0	89.96
0	81.3
0	76.35
0	71.4
0.4429	68.93
1.0627	67.69
1.453	65.21
1.7936	65.21
1.8844	67.69
1.1954	78.82
0.9366	128.52
1.038	178.16
0.3594	208.94
0.1909	224.97
1.1724	214.28
0.2239	185.78
0.1052	163.56
0.1465	147.5
1.0475	134.36
0.6083	124.14
0.6488	118.3
0.3791	115.38
0.1089	116.84
0.0771	122.68
0.044	113.92
0	107.29
0	101.1
0	97.39
0	91.2
0	87.49
0	85.01
0	82.54
0	81.3
0	78.82
0	75.11
0	72.64
0	68.93
0	66.45
0	65.21
0	62.74
0	61.5
0	60.59
0	58.76
0	57.85
0	56.93
0	56.02
0	55.11
0	54.19
0	54.19
0	52.37
0	51.45
0	51.45
0	50.54
0	49.63
0	48.71
0	47.8
0	46.89
0	45.97
0	45.06
0	45.06
0	44.15
0	43.23
0	42.32
0	41.41
0	40.49
0	40.49
0	39.58
0	38.67
0	37.75
0	37.75
0	36.84
0	36.84
0	36.84
0	36.84
0	35.93
0	35.01
0	35.01
0	34.1
0	34.1
0	34.1
0	33.44
0	33.44
0	32.79
0	32.14
0	31.48
0.0291	31.48
0	30.82
0	30.82
0	30.17
0	30.17
0	29.51
0	29.51
0	29.51
0	29.51
0	29.51
0	29.51
0.0056	29.51
0.0019	29.51
0	29.51
0	29.51
0.4335	28.86
0.0832	28.86
0	28.86
0.0024	28.2
0	28.2
0	27.55
0	27.55
0	26.9
0	26.24
0	26.24
0.0044	26.24
0	26.24
0	25.59
0	29.14
0	29.14
0	28.52
0	28.52
0.009	28.52
0.0292	28.52
0	28.52
0	28.52
0	27.9
0	27.9
0	27.9
0	27.28
0	27.28
0	27.28
0.0339	27.28
0.1345	27.28
0.1953	26.66
0.1963	26.66
0.1674	26.66
0.2086	26.66
0.2498	26.66
0.271	26.66
0.1322	26.66
0.1633	26.66
0.1843	26.66
0.2051	26.66
0.1858	26.66
0.1962	26.66
0.2364	26.66
0.1362	26.66
0.0546	26.66
0.0219	26.66
0.0084	26.66
0	26.66
0	26.66
0.0005	26.66
0	26.66
0	26.66
0	26.04
0	26.04
0	26.04
0.0014	26.04
0	26.04
0.0122	25.42
0.1427	25.42
0.6831	25.42
1.1536	25.42
1.524	25.42
2.6543	25.42
3.1246	26.04
2.4949	29.14
1.655	33.48
0.6051	39.02
0.1249	81.75
0.0236	97.85
0.0112	93.25
0	86.35
0	77.15
0	69.1
0	63.59
0	59.04
0	56.31
0	54.49
0	51.76
0	49.94
0	49.03
0	47.21
0	45.39
0	44.48
0	43.57
0	41.75
0	40.84
0	39.93
0	39.02
0	39.02
0	38.11
0	37.2
0	36.58
0	36.58
0	35.96
0	35.96
0	34.72
0	34.72
0	35.34
0	35.34
0	34.72
0	34.72
0	34.72
0	34.1
0	34.1
0	33.48
0	32.86
0	32.86
0	32.86
0	32.86
0	32.86
0	32.86
0	32.24
0	32.24
0	31.62
0	31.62
0	31.62
0	31.62
0	31.62
0	31
0	31
0	30.38
0	30.38
0	29.76
0	29.14
0	29.14
0	28.52
0	28.52
0	27.9
0	27.9
0	27.9
0	28.52
0	28.52
0	28.52
0	28.52
0	27.9
0	27.9
0	27.28
0	27.28
0	27.28
0	27.28
0	26.66
0	26.66
0	26.66
0	26.66
0	26.66
0	26.66
0	26.66
0	26.66
0	26.66
0	26.66
0	26.66
0	26.66
0	26.66
0	26.66
0	26.04
0	26.04
0	25.42
0	25.42
0	25.42
0	25.42
0	25.42
0	24.8
0	24.8
0	24.8
0	24.8
0	24.3
0	24.3
0	24.3
0	24.3
0	24.3
0	23.79
0	23.79
0	23.79
0	23.29
0	23.29
0	23.29
0	23.29
0	23.29
0	23.29
0	23.29
0	23.29
0	22.78
0	22.78
0	22.78
0	22.78
0	22.78
0	22.78
0	23.29
0	23.29
0	23.29
0	23.29
0	23.29
0	23.29
0.1635	23.29
0.2727	23.29
0.3436	23.29
0.2952	23.29
0.8576	23.29
0.9307	23.79
1.4543	23.79
1.0184	24.3
0.6927	24.8
0.6873	25.42
0.6218	26.04
0.4662	26.66
0.3298	27.28
0.2861	28.52
0.2831	29.14
0.2207	29.76
0.199	30.38
0.1782	30.38
0.2384	31
0.2405	31
0.2342	31
0.1788	30.38
0.0866	30.38
0.0829	30.38
0.0708	30.38
0.0605	30.38
0.0407	29.76
0.031	29.76
0.0315	29.14
0.0321	29.14
0.0228	28.52
0	28.52
0	27.9
0	27.9
0	27.9
0	27.9
0	27.28
0	27.28
0	27.28
0	26.66
0	26.66
0	26.04
0	26.04
0.0083	26.04
0.0054	25.42
0.0017	25.42
0	25.42
0	25.42
0	24.8
0	24.8
0	24.8
0	24.8
0	24.8
0	24.3
0	24.3
0	24.3
0	24.3
0	23.79
0	23.79
0	23.79
0	23.79
0	23.79
0	23.79
0	23.29
0	23.29
0	23.29
0	23.29
0	22.78
0	22.78
0	22.78
0.0384	22.78
0.1455	22.28
0.124	21.77
0.0337	21.77
0.034	21.27
0.0446	21.27
0.0356	21.27
0.0667	21.27
0.0981	21.27
0.1596	21.27
0.1487	21.27
0.147	21.27
0.1453	21.27
0.0536	21.27
0.0421	21.77
0.0407	21.77
0.0395	21.77
0.0386	21.77
0.038	21.77
0.0277	21.77
0.0278	21.77
0.0289	21.77
0.1409	21.77
0.7233	21.77
0.0458	21.27
0.6878	21.27
0.3489	21.27
0.089	21.27
0.0688	20.76
0.0485	20.76
0.0479	20.76
0.0472	20.76
0.0363	20.26
0.0453	20.76
0.0343	20.26
0.0432	20.26
0.0322	19.75
0.0411	19.75
0.0302	19.75
0.0393	19.75
0.0286	19.75
0.0681	19.75
0.0477	19.25
0.0375	19.25
0.0276	19.25
0.0388	19.25
0.0509	19.25
0.0835	19.25
0.0762	19.25
0.0283	18.74
0.0094	18.74
0.0195	18.74
0.0089	18.24
0.0677	18.24
0.116	18.24
0.0037	17.73
0.0011	17.73
0	17.73
0	17.23
0	17.23
0	17.23
0	16.72
0	17.23
0	18.24
0	18.24
0	18.24
0	17.73
0	17.23
0.1242	17.23
0.1773	16.72
0.0828	16.72
0.0598	16.72
0.6568	16.72
0.6624	16.72
0.6355	16.72
0.6359	16.22
0.6654	16.22
0.6444	16.22
0.6329	16.22
0.6309	16.22
0.6686	16.22
0.676	16.22
0.7933	16.22
0.8604	16.22
0.8275	16.22
1.3648	16.22
1.6322	16.22
1.4199	16.72
1.178	16.72
1.1364	16.22
1.0254	16.22
0.9949	16.22
0.8355	16.72
1.1793	16.72
1.0662	16.72
1.6747	16.72
1.3633	16.72
0.5798	16.72
0.7159	16.72
0.2853	17.23
0.4055	17.23
0.616	18.24
0.4266	19.25
0.5474	19.75
0.7083	20.76
0.8694	21.27
0.7295	21.27
0.5283	21.27
0.4071	21.27
0.216	21.27
0.0749	21.27
0.064	20.76
0.0432	20.76
0.0526	20.76
0.0622	20.76
0.1019	20.26
0.1322	20.26
0.0836	20.26
0.0762	19.75
0.0895	19.75
0.0972	19.75
0.1346	19.75
0.1132	19.75
0.173	19.25
0.1232	19.25
0.1035	19.75
0.0841	19.75
0.0248	20.26
0.0157	20.26
0.0166	20.76
0.0176	20.76
0.0187	21.27
0.0197	21.27
0.0193	21.27
0.0183	21.27
0.0075	21.27
0.0068	21.27
0.0462	21.27
0.1258	21.27
0.1256	20.76
0.326	20.76
0.3284	20.76
0.1072	20.76
0.0318	20.76
0.0964	20.76
0.1921	20.76
0.0597	20.76
0.0394	21.27
0.0402	21.27
0.0217	21.77
0.124	21.77
0.1168	22.28
0.0702	22.28
0.034	22.78
0.0281	22.78
0	23.29
0	23.79
0	23.79
0	23.79
0	23.79
0	24.3
0	24.3
0	24.3
0	24.3
0	24.3
0	24.3
0	23.79
0	23.79
0.0119	23.79
0.0038	23.29
0	24.3
0	23.79
0.0197	23.79
0.0017	23.79
0	23.29
0	23.29
0	23.29
0	23.29
0	23.29
0	23.29
0	23.29
0	23.29
0	23.29
0	22.78
0	22.78
0	22.78
0	22.28
0	22.28
0	21.77
0	21.77
0	21.77
0	21.27
0	21.27
0	21.27
0	21.27
0	21.27
0	21.27
0	21.27
0	21.77
0	21.77
0	21.77
0	21.77
0	21.77
0	21.77
0	21.27
0	21.27
0	21.27
0	20.76
0	20.26
0	20.26
0	19.75
0	19.75
0	19.75
0	19.75
0.0279	19.75
0.2171	19.75
0.7064	20.26
0.4662	20.26
0.4321	20.76
0.6214	21.27
0.6616	21.77
0.5821	22.28
0.4127	23.29
0.2035	24.3
0.1545	24.8
0.1156	26.04
0.0967	26.66
0.0179	27.9
0.0192	29.14
0.0197	30.38
0.0186	31.62
0.0076	32.24
0.0068	32.86
0.0062	33.48
0.0057	34.1
0.0055	34.72
0	34.72
0	34.72
0	34.72
0	34.72
0	35.34
0	35.34
0	35.96
0	36.58
0	38.11
0	39.93
0	42.66
0	45.39
0	49.94
0	54.49
0	58.13
0	62.68
0	65.65
0	67.95
0	69.1
0	69.1
0	69.1
0	69.1
0	70.25
0	70.25
0	70.25
0	70.25
0	70.25
0	70.25
0	70.25
0	70.25
0	70.25
0	70.25
0	71.4
0	72.55
0	74.85
0	77.15
0	80.6
0	84.05
0	85.2
0	85.2
0	84.05
0	80.6
0	77.15
0	72.55
0	69.1
0	65.65
0	63.59
0	61.77
0	59.95
0	58.13
0	57.22
0	56.31
0	55.4
0	54.49
0	53.58
0	51.76
0	50.85
0	50.85
0	49.94
0	49.94
0	49.94
0	49.94
0	50.85
0	50.85
0.2327	50.85
0	51.76
0.0487	51.76
0.0913	51.76
0.0935	51.76
0.1052	51.76
0.1664	52.67
0.217	52.67
0.4268	51.76
0.3649	51.76
0.3016	51.76
0.2374	51.76
0.0333	52.67
0.1099	54.49
0.0881	57.22
0.0278	59.04
0	59.95
0	59.95
0	59.95
0	59.95
0.0012	59.95
0.0123	59.95
0	59.95
0.0049	59.04
0.0462	59.04
0.0875	58.13
0.0687	57.22
0.1197	56.31
0.0407	55.4
0.0413	54.49
0.0818	54.49
0.1321	53.58
0.112	53.58
0.0616	53.58
0.1007	53.58
0.1196	53.58
0.0286	53.58
0.0077	54.49
0.0072	54.49
0.0172	54.49
0.2172	55.4
0.2673	55.4
0.2474	55.4
0.5176	56.31
0.4778	56.31
0.3281	57.22
0.5283	59.04
0.6886	59.95
0.6489	60.86
1.0791	62.68
0.3094	63.59
0.0996	64.5
0.5098	66.8
0.1999	67.95
0.29	70.25
0.3001	72.55
0.1197	74.85
0.2477	78.3
0.1639	80.6
0.1592	84.05
0.0346	87.5
0.0209	90.95
0.0188	94.4
0.1984	99
0.2886	103.05
0.2488	109.8
0.3692	115.2
0.2097	120.6
0.1604	124.65
0.001	127.35
0	127.35
0	124.65
0	120.6
0	115.2
0	111.15
0	105.75
0	100.35
0	96.7
0	93.25
0	89.8
0	87.5
0	84.05
0	81.75
0	78.3
0	76
0	73.7
0	71.4
0	69.1
0	67.95
0	65.65
0	64.5
0	62.68
0	61.77
0	60.86
0	59.95
0	59.95
0	59.04
0	58.13
0	58.13
0	57.22
0	56.31
0	54.49
0	53.58
0	51.76
0	50.85
0	49.03
0	48.12
0	47.21
0	46.3
0	45.39
0	44.48
0	42.66
0	41.75
0	40.84
0	40.84
0	39.93
0	39.02
0	38.11
0	38.11
0	37.2
0	36.58
0	35.96
0	35.96
0	35.34
0	34.72
0	34.1
0	34.1
0.002	33.48
0	33.48
0	32.86
0	32.24
0.0133	31.62
0	31.62
0	31
0	31
0	30.38
0.0353	30.38
0	30.38
0	29.76
0	29.76
0	29.14
0.1955	28.52
0.0285	28.52
0.0116	27.9
0.1947	27.28
0.7477	27.28
0.0906	27.28
0.073	26.66
0.0452	26.66
0.0668	26.04
0.0379	26.04
0.0185	26.04
0.018	26.04
0.0148	26.04
0.0089	26.04
0	25.42
0	25.42
0	25.42
0	25.42
0	25.42
0	25.42
0	25.42
0	24.8
0	24.8
0	24.3
0	24.3
0	24.3
0	24.3
0	24.3
0	24.3
0	24.3
0	23.79
0	23.79
0	24.3
0	24.3
0	24.3
0	24.3
0	24.3
0	24.3
0	24.3
0	24.3
0	24.3
0	24.3
0	23.79
0	23.79
0	23.79
0	23.29
0	22.78
0	22.78
0	22.28
0	22.28
0	21.77
0	21.77
0	21.77
0	21.77
0	21.27
0	21.27
0	21.27
0	21.27
0	20.76
0	20.26
0	20.26
0	20.26
0	20.26
0	20.26
0	19.75
0	18.74
0	18.74
0	18.74
0	18.74
0	19.25
0	19.25
0	19.25
0	19.25
0	19.25
0	18.74
0	18.74
0	18.74
0	18.74
0	18.74
0	18.74
0	18.24
0	18.24
0	18.24
0	18.24
0	17.73
0	17.73
0	17.73
0	17.23
0	17.23
0	17.23
0.0309	16.72
0	16.72
0	16.22
0	16.22
0	16.22
0	15.71
0	15.71
0	15.71
0	15.71
0	15.71
0	15.71
0	15.71
0	15.2
0	15.2
0	15.2
0	15.2
0	15.2
0	15.2
0	14.7
0	14.7
0	14.7
0	14.34
0.0495	14.34
0	13.98
0	13.98
0	13.98
0	13.98
0	13.98
0	13.98
0	13.62
0	13.98
0	13.98
0	13.98
0	13.98
0	13.98
0	13.98
0.0089	14.34
0.0078	14.34
0	14.34
0	14.34
0	14.34
0	14.34
0.0082	14.7
0.059	14.7
0.1776	15.2
0.1762	15.2
0.207	15.2
0.262	15.71
0.2612	15.71
0.2321	16.22
0.2038	16.22
0.0563	16.22
0.0194	16.22
0	16.22
0	16.22
0	16.22
0	16.22
0	16.22
0	16.22
0	16.22
0	16.22
0	16.22
0	16.22
0	15.71
0	15.71
0	15.71
0.01	15.2
0.0873	15.2
0.0137	15.2
0.0102	15.2
0.0274	15.2
0	14.7
0	14.7
0	14.7
0	14.7
0	14.34
0	14.34
0	14.34
0	14.34
0	14.34
0	14.34
0	14.34
0	13.98
0	13.98
0	13.98
0	13.98
0	13.98
0	13.98
0	13.62
0	13.62
0	13.62
0	13.62
0	13.62
0	13.62
0	13.62
0	13.26
0	13.26
0	13.26
0	13.26
0	13.26
0	12.9
0	12.9
0	12.9
0	12.9
0	12.54
0	12.54
0	12.54
0	12.54
0	12.54
0	12.54
0	12.54
0	12.54
0	12.18
0	12.18
0	12.18
0	12.18
0	12.18
0	11.82
0	11.82
0	11.82
0	11.82
0	12.18
0	12.18
0	11.82
0	11.82
0	11.82
0	11.82
0	11.82
0	11.82
0	11.82
0	11.82
0	12.18
0	12.18
0	12.18
0.0246	12.18
0	11.82
0	11.46
0	11.46
0	11.46
0	11.82
0	11.82
0	11.82
0	11.82
0	11.1
0	11.1
0	10.74
0	11.1
0	11.1
0	10.74
0	10.74
0	10.74
0	10.74
0	10.74
0	10.74
0	10.74
0	11.1
0	11.1
0	11.1
0	11.1
0	11.46
0	11.46
0	11.46
0	11.46
0	11.46
0	11.46
0	11.46
0	11.46
0	11.46
0	11.46
0.0071	11.46
0.0268	11.1
0.0164	11.46
0	11.46
0	11.46
0	11.46
0	11.46
0.0028	11.46
0.0019	11.1
0.0211	11.1
0.0004	11.1
0	11.1
0	11.1
0	11.1
0	11.1
0	11.1
0	11.1
0	11.1
0	11.46
0.0938	11.46
0.0662	11.82
0.1981	12.18
0.1891	12.18
0.0993	12.18
0.0892	12.18
0.0491	12.18
0.0489	12.18
0.0187	12.18
0.0284	12.18
0	12.18
0	12.18
0	12.18
0	12.18
0	12.18
0	11.82
0	11.82
0	11.82
0.0058	11.82
0.0056	12.18
0.0556	12.18
0.0958	12.18
0.0774	12.54
0.1199	12.54
0.0364	12.54
0.0129	12.54
1E-04	12.54
0	12.54
0	12.54
0	12.54
0	12.54
0.0388	12.18
0.059	12.18
0.0993	12.18
0.0897	12.18
0.0501	12.18
0.0304	12.18
0.2408	11.82
0.4812	11.82
0.8315	11.82
0.3718	11.82
0.2421	11.46
0.2623	11.82
0.2324	11.82
0.1925	12.18
0.112	12.18
0.1992	12.18
0.424	13.26
1.1376	14.7
1.5712	18.74
2.4361	22.78
4.0932	26.04
2.2128	29.76
1.2433	37.2
0.3542	64.5
0.1155	95.55
0.1171	99
0.0091	92.1
0.0113	80.6
0.0037	71.4
0.0062	64.5
0.0087	59.04
0.0411	54.49
0.4033	50.85
0.2953	48.12
1.647	45.39
1.1783	44.48
1.1692	44.48
1.4396	44.48
1.4292	47.21
0.8264	58.13
0.4213	78.3
0.175	86.35
0.3187	88.65
0.9737	87.5
1.8009	81.75
0.7905	82.9
0.381	88.65
0.002	95.55
0.0235	94.4
0	84.05
0	76
0	70.25
0	65.65
0	62.68
0.0283	59.95
0.031	57.22
0.1135	55.4
0.6258	54.49
1.2776	54.49
2.3291	55.4
2.6501	63.59
4.0807	96.7
3.0802	156.15
0.937	223.45
0.2013	227.18
0.4443	208.13
1.0372	182.93
0.9815	151.65
1.6884	136.8
1.9279	151.65
2.1985	168.75
2.3397	184.5
2.3314	197.1
1.3135	206.55
1.6461	217.86
1.919	234.64
2.3021	253.27
1.8553	262.59
1.5285	258.86
1.3716	251.41
0.7545	227.18
0.097	200.25
0.0092	139.5
0.0009	112.5
0.0021	109.8
0	107.1
0	105.75
0	105.75
0	104.4
0	104.4
0	104.4
0	103.05
0	105.75
0	99
0	95.55
0	92.1
0	88.65
0	86.35
0	84.05
0	81.75
0	79.45
0	78.3
0	76
0	73.7
0	71.4
0	70.25
0	67.95
0	65.65
0	63.59
0	61.77
0	59.95
0	58.13
0	57.22
0	55.4
0	54.49
0	53.58
0	52.67
0	51.76
0	50.85
0	49.94
0	49.94
0	49.03
0.2605	48.12
0.3742	48.12
0.2483	48.12
0.0125	47.21
0.0867	47.21
0.0308	47.21
0.0545	47.21
0.0279	47.21
0.0292	47.21
0.127	48.12
0.4355	48.12
0.8047	49.94
1.3053	51.76
2.1495	56.31
3.0031	67.95
3.5837	93.25
3.7344	142.2
5.4369	236.5
7.7127	361.07
7.512	443.72
7.9422	558.34
8.7525	630.2
6.3631	660.77
4.7937	663.34
2.3645	660.77
2.4454	676.23
1.5163	707.52
1.0173	747.29
0.6583	752.65
0.3892	723.34
0.4501	660.77
0.4209	572.97
0.5415	484.8
0.382	380.13
0.2524	305.9
0.4026	275.64
0.0422	247.68
